# random.m_300_n_300_p_0.3.txt
# |U|: 300
# |V|: 300
# |E|: 27000
0	0
0	4
0	6
0	9
0	15
0	24
0	26
0	28
0	32
0	33
0	38
0	47
0	48
0	49
0	51
0	53
0	57
0	59
0	62
0	66
0	69
0	73
0	79
0	82
0	94
0	96
0	101
0	104
0	118
0	121
0	127
0	129
0	131
0	133
0	135
0	137
0	145
0	155
0	163
0	168
0	177
0	178
0	179
0	180
0	181
0	183
0	185
0	190
0	192
0	197
0	202
0	203
0	204
0	209
0	218
0	220
0	221
0	226
0	227
0	231
0	237
0	238
0	240
0	243
0	250
0	258
0	259
0	261
0	262
0	264
0	265
0	268
0	269
0	271
0	272
0	277
0	278
0	282
0	289
0	294
0	295
0	298
1	0
1	1
1	8
1	10
1	12
1	14
1	21
1	25
1	31
1	32
1	33
1	34
1	37
1	38
1	40
1	45
1	48
1	49
1	50
1	51
1	53
1	54
1	56
1	59
1	66
1	73
1	78
1	79
1	82
1	83
1	84
1	90
1	98
1	102
1	103
1	105
1	111
1	114
1	117
1	118
1	119
1	123
1	124
1	126
1	127
1	128
1	131
1	132
1	139
1	140
1	145
1	151
1	154
1	155
1	161
1	162
1	163
1	168
1	170
1	173
1	174
1	175
1	177
1	186
1	187
1	189
1	194
1	196
1	197
1	199
1	200
1	201
1	202
1	215
1	217
1	220
1	221
1	223
1	225
1	226
1	227
1	233
1	234
1	237
1	238
1	241
1	247
1	253
1	256
1	261
1	266
1	268
1	273
1	274
1	275
1	277
1	279
1	288
1	289
1	291
1	294
1	295
2	0
2	2
2	4
2	5
2	7
2	8
2	11
2	14
2	15
2	16
2	17
2	22
2	23
2	29
2	31
2	37
2	38
2	40
2	45
2	48
2	49
2	50
2	58
2	60
2	66
2	68
2	69
2	71
2	73
2	77
2	82
2	87
2	89
2	91
2	93
2	94
2	95
2	103
2	104
2	105
2	116
2	117
2	119
2	123
2	124
2	129
2	132
2	138
2	139
2	141
2	142
2	143
2	146
2	148
2	151
2	156
2	159
2	161
2	163
2	164
2	167
2	169
2	170
2	178
2	182
2	183
2	194
2	195
2	196
2	197
2	206
2	209
2	214
2	216
2	217
2	218
2	219
2	220
2	222
2	225
2	229
2	239
2	247
2	248
2	259
2	261
2	262
2	268
2	270
2	272
2	275
2	285
2	287
2	290
3	0
3	3
3	6
3	7
